,wind_cf
2025-01-01 00:00:00,0.08613496130344768
2025-01-01 01:00:00,0.0630776050609678
2025-01-01 02:00:00,0.06283036040165535
2025-01-01 03:00:00,0.06159389202077235
2025-01-01 04:00:00,0.04977629232800632
2025-01-01 05:00:00,0.04517525474162995
2025-01-01 06:00:00,0.047831128980357684
2025-01-01 07:00:00,0.04456234129357099
2025-01-01 08:00:00,0.048787544798842564
2025-01-01 09:00:00,0.04242582816246762
2025-01-01 10:00:00,0.03444834794522629
2025-01-01 11:00:00,0.03880874289775214
2025-01-01 12:00:00,0.029216749049877148
2025-01-01 13:00:00,0.018434108856956354
2025-01-01 14:00:00,0.03793706472660159
2025-01-01 15:00:00,0.054455390935339736
2025-01-01 16:00:00,0.05025228589150271
2025-01-01 17:00:00,0.0456793247894385
2025-01-01 18:00:00,0.049127744045439965
2025-01-01 19:00:00,0.038915034429883824
2025-01-01 20:00:00,0.04760812965004306
2025-01-01 21:00:00,0.057810788391493936
2025-01-01 22:00:00,0.06914753414310461
2025-01-01 23:00:00,0.07195729814208476
2025-01-02 00:00:00,0.06248152187325118
2025-01-02 01:00:00,0.06488727410438831
2025-01-02 02:00:00,0.06453991390090888
2025-01-02 03:00:00,0.058054107772626456
2025-01-02 04:00:00,0.058607354308003935
2025-01-02 05:00:00,0.058505689906783134
2025-01-02 06:00:00,0.054545676472156454
2025-01-02 07:00:00,0.04469777975303866
2025-01-02 08:00:00,0.03964632133511994
2025-01-02 09:00:00,0.04924626008933509
2025-01-02 10:00:00,0.037444707799950676
2025-01-02 11:00:00,0.0370870743347031
2025-01-02 12:00:00,0.03786326434700711
2025-01-02 13:00:00,0.03797547771115581
2025-01-02 14:00:00,0.03889774683114705
2025-01-02 15:00:00,0.04852532573203279
2025-01-02 16:00:00,0.04235046432085944
2025-01-02 17:00:00,0.048025662437477294
2025-01-02 18:00:00,0.04280156272818908
2025-01-02 19:00:00,0.051933040380443315
2025-01-02 20:00:00,0.06838345996989191
2025-01-02 21:00:00,0.06735689144172943
2025-01-02 22:00:00,0.06402736382398265
2025-01-02 23:00:00,0.06560920943038993
2025-01-03 00:00:00,0.0701548808655835
2025-01-03 01:00:00,0.06897287145783376
2025-01-03 02:00:00,0.07857811421416624
2025-01-03 03:00:00,0.05657046219392052
2025-01-03 04:00:00,0.06377039042888445
2025-01-03 05:00:00,0.05405535846122636
2025-01-03 06:00:00,0.05336632470349201
2025-01-03 07:00:00,0.04589473495976192
2025-01-03 08:00:00,0.06130248431670963
2025-01-03 09:00:00,0.04455204073581912
2025-01-03 10:00:00,0.03567460839592277
2025-01-03 11:00:00,0.027083059582909186
2025-01-03 12:00:00,0.031650555472699474
2025-01-03 13:00:00,0.041805679546910904
