,wind_cf
2025-01-01 00:00:00,0.07278059077516356
2025-01-01 01:00:00,0.09107087316405506
2025-01-01 02:00:00,0.07911053736705319
2025-01-01 03:00:00,0.03888150180583466
2025-01-01 04:00:00,0.053173950317338875
2025-01-01 05:00:00,0.08865824533716612
2025-01-01 06:00:00,0.025792928700623642
2025-01-01 07:00:00,0.02251528785532045
2025-01-01 08:00:00,0.0
2025-01-01 09:00:00,0.05524993672109015
2025-01-01 10:00:00,0.026859508562336
2025-01-01 11:00:00,0.05590608985943788
2025-01-01 12:00:00,0.04116374705855052
2025-01-01 13:00:00,0.04556475714535645
2025-01-01 14:00:00,0.042164663093531216
2025-01-01 15:00:00,0.06795599634226047
2025-01-01 16:00:00,0.01693323193698792
2025-01-01 17:00:00,0.05392403833309335
2025-01-01 18:00:00,0.029505581775884155
2025-01-01 19:00:00,0.0262040181673242
2025-01-01 20:00:00,0.07622459529137653
2025-01-01 21:00:00,0.08244817439561294
2025-01-01 22:00:00,0.08024788904231328
2025-01-01 23:00:00,0.07146627193071607
2025-01-02 00:00:00,0.07211354178803664
2025-01-02 01:00:00,0.0540887397537957
2025-01-02 02:00:00,0.05240928326319056
2025-01-02 03:00:00,0.050232871156951325
2025-01-02 04:00:00,0.06953580675098026
2025-01-02 05:00:00,0.050441623332041836
2025-01-02 06:00:00,0.0542725575055282
2025-01-02 07:00:00,0.027805218124857527
2025-01-02 08:00:00,0.07969739373374876
2025-01-02 09:00:00,0.049923774945129784
2025-01-02 10:00:00,0.04186686544786781
2025-01-02 11:00:00,0.023895031772162116
2025-01-02 12:00:00,0.05193270983992415
2025-01-02 13:00:00,0.02686779955565975
2025-01-02 14:00:00,0.022040350206041733
2025-01-02 15:00:00,0.04593575295052605
2025-01-02 16:00:00,0.05162570193849701
2025-01-02 17:00:00,0.07190495505254489
2025-01-02 18:00:00,0.04971000943880419
2025-01-02 19:00:00,0.06442132904760932
2025-01-02 20:00:00,0.08156433652931265
2025-01-02 21:00:00,0.06354858685435814
2025-01-02 22:00:00,0.07031209038337219
2025-01-02 23:00:00,0.05921798450841413
2025-01-03 00:00:00,0.08150564650844866
2025-01-03 01:00:00,0.08137276278343038
2025-01-03 02:00:00,0.03327218464701276
2025-01-03 03:00:00,0.05097667658481793
2025-01-03 04:00:00,0.1086750656990656
2025-01-03 05:00:00,0.07440434947290839
2025-01-03 06:00:00,0.051690480289219916
2025-01-03 07:00:00,0.032498670167736235
2025-01-03 08:00:00,0.06641618097659835
2025-01-03 09:00:00,0.03462775909825479
2025-01-03 10:00:00,0.0
2025-01-03 11:00:00,0.01150192441124244
2025-01-03 12:00:00,0.033388534048986986
2025-01-03 13:00:00,0.03782101172560913
2025-01-03 14:00:00,0.04765125609965741
2025-01-03 15:00:00,0.016212677836990527
2025-01-03 16:00:00,0.06305201383214003
2025-01-03 17:00:00,0.024782929619560252
2025-01-03 18:00:00,0.06613849128190528
2025-01-03 19:00:00,0.07575390437519032
2025-01-03 20:00:00,0.05269251952002829
2025-01-03 21:00:00,0.10796320649394174
2025-01-03 22:00:00,0.0897373835104176
2025-01-03 23:00:00,0.039082737003170206
2025-01-04 00:00:00,0.09761245768850046
2025-01-04 01:00:00,0.06447503551131059
2025-01-04 02:00:00,0.09668713317317024
2025-01-04 03:00:00,0.06787025543954509
2025-01-04 04:00:00,0.10452412835641142
2025-01-04 05:00:00,0.08649758629833165
2025-01-04 06:00:00,0.057948916893612035
2025-01-04 07:00:00,0.012731783682072041
2025-01-04 08:00:00,0.07497381700931621
2025-01-04 09:00:00,0.0616178232987168
2025-01-04 10:00:00,0.05579068707320907
2025-01-04 11:00:00,0.04504143620931481
